numeric1,numeric2,numeric3,numeric4,numeric5,numeric6,numeric7,numeric8,numeric9,numeric10,numeric11,numeric12,numeric13,numeric14,numeric15,numeric16,numeric17,numeric18,numeric19,numeric20,class
0.231327,0.906819,0.807722,0.65513,0.732462,0.351377,0.151053,0.643373,0.014069,0.534658,0.551929,0.175803,0.679487,0.621177,0.073513,0.261262,0.802511,0.233605,0.749715,0.105787,1 
0.176846,0.664667,0.22705,0.094083,0.887082,0.987733,0.426101,0.037812,0.93453,0.328948,0.712257,0.620045,0.640458,0.935828,0.632749,0.040428,0.94481,0.705549,0.750666,0.097046,0 
0.520244,0.520747,0.486493,0.328683,0.82931,0.081452,0.163862,0.385106,0.866884,0.918862,0.648595,0.493202,0.350448,0.929971,0.068712,0.743238,0.547579,0.081637,0.108026,0.932221,1 
0.763026,0.89852,0.277006,0.870265,0.746992,0.971343,0.382037,0.38108,0.931754,0.0003,0.137787,0.709134,0.455531,0.822969,0.497312,0.683734,0.390476,0.466931,0.810645,0.784243,1 
0.455975,0.514343,0.364983,0.200788,0.768899,0.969071,0.208268,0.091329,0.859242,0.376501,0.412777,0.498605,0.262587,0.162044,0.09652,0.809428,0.490064,0.026333,0.5876,0.214013,0 
0.072022,0.763512,0.090333,0.354452,0.673361,0.053535,0.09181,0.239139,0.986484,0.620222,0.533697,0.54392,0.222094,0.643913,0.466486,0.620903,0.538566,0.470856,0.502015,0.892347,1 
0.677375,0.471041,0.884956,0.819704,0.405079,0.362025,0.415132,0.306862,0.101613,0.43834,0.769874,0.221833,0.980138,0.924426,0.999282,0.702545,0.975487,0.103574,0.097129,0.050136,0 
0.296209,0.966197,0.586273,0.30705,0.999515,0.867825,0.999858,0.067465,0.718901,0.090512,0.988157,0.674015,0.851011,0.260958,0.535859,0.717444,0.091282,0.294424,0.435692,0.674819,1 
0.197204,0.905614,0.731665,0.597083,0.253497,0.756018,0.318861,0.988192,0.515305,0.991766,0.266578,0.405778,0.113477,0.266877,0.717742,0.857222,0.520297,0.343857,0.409941,0.765209,1 
0.694507,0.016903,0.961995,0.133293,0.251237,0.41257,0.074921,0.554693,0.835458,0.688538,0.707259,0.876477,0.116847,0.773244,0.102089,0.656502,0.469432,0.067389,0.266744,0.031912,1 
0.451174,0.962977,0.136079,0.255688,0.656631,0.626308,0.18628,0.951707,0.380106,0.738441,0.708614,0.088942,0.797213,0.789959,0.301124,0.781891,0.049514,0.086447,0.391162,0.287022,1 
0.699924,0.836888,0.7628,0.983951,0.515817,0.569289,0.130522,0.705283,0.432282,0.64614,0.774247,0.510479,0.849736,0.836891,0.130611,0.886822,0.128103,0.745453,0.021564,0.404466,1 
0.254033,0.387799,0.893735,0.052803,0.17814,0.368054,0.04063,0.841771,0.245995,0.911046,0.28463,0.76446,0.47962,0.475097,0.006881,0.886301,0.205475,0.790915,0.730544,0.151326,1 
0.670468,0.950763,0.686524,0.477424,0.839237,0.606641,0.920655,0.850221,0.523986,0.427067,0.537474,0.419158,0.362415,0.709072,0.618091,0.049523,0.929774,0.445389,0.198284,0.390659,1 
0.447849,0.206336,0.44785,0.28325,0.136682,0.911773,0.853365,0.247536,0.24409,0.940524,0.773884,0.869503,0.183561,0.053017,0.212762,0.133543,0.012845,0.287445,0.02864,0.137774,0 
0.6936,0.330584,0.094782,0.172149,0.186655,0.861458,0.108339,0.839678,0.458036,0.019378,0.849737,0.75755,0.897576,0.457439,0.697267,0.387614,0.48501,0.408397,0.113107,0.714629,0 
0.277656,0.81189,0.634363,0.815911,0.439348,0.830314,0.626375,0.847408,0.081975,0.015235,0.685388,0.608971,0.649065,0.976999,0.113848,0.645516,0.435044,0.657339,0.333954,0.79095,1 
0.104352,0.208028,0.453717,0.168219,0.751333,0.038259,0.454692,0.921502,0.124837,0.8092,0.631649,0.375518,0.130715,0.026287,0.981844,0.892132,0.62091,0.408104,0.215201,0.425872,0 
0.779605,0.395295,0.936559,0.667665,0.124874,0.003752,0.33732,0.71006,0.25858,0.723417,0.426171,0.367384,0.017722,0.317324,0.427219,0.640725,0.607249,0.185114,0.478745,0.330357,1 
0.627305,0.421049,0.176915,0.467116,0.647173,0.81863,0.826175,0.059489,0.123686,0.852252,0.481697,0.634578,0.013597,0.100887,0.999098,0.188826,0.387458,0.669607,0.342823,0.458311,1 
0.716786,0.911848,0.346935,0.868646,0.276793,0.15861,0.97071,0.130922,0.283751,0.220372,0.846306,0.212867,0.969028,0.143327,0.576907,0.33332,0.781129,0.073598,0.811132,0.703304,0 
0.302548,0.111426,0.593133,0.968468,0.270019,0.72189,0.867678,0.695301,0.294759,0.609538,0.305659,0.787534,0.493535,0.961372,0.807842,0.419281,0.261927,0.615972,0.143314,0.927964,0 
0.847878,0.02608,0.183954,0.122729,0.216668,0.84782,0.1074,0.633018,0.937685,0.611774,0.758368,0.247159,0.468865,0.209476,0.081789,0.672287,0.266465,0.863431,0.171146,0.784574,1 
0.6058,0.839611,0.0115,0.232741,0.862868,0.408447,0.439089,0.20797,0.277273,0.463622,0.188015,0.299817,0.893607,0.7676,0.149415,0.620402,0.461504,0.008596,0.129637,0.798097,0 
0.563774,0.725777,0.461357,0.01715,0.137583,0.687822,0.79515,0.011096,0.855374,0.494514,0.27897,0.80552,0.540256,0.011869,0.119084,0.049697,0.904814,0.748383,0.208413,0.976789,0 
0.422834,0.43328,0.106848,0.388762,0.07017,0.867241,0.163008,0.574864,0.003999,0.58189,0.978025,0.74145,0.988976,0.966389,0.729339,0.356147,0.524283,0.297829,0.0961,0.790774,1 
0.17735,0.546659,0.657681,0.785161,0.588023,0.91921,0.67291,0.547925,0.971209,0.846472,0.090042,0.760465,0.716544,0.531556,0.486095,0.356905,0.860375,0.22789,0.389091,0.715375,0 
0.788374,0.135986,0.09783,0.814986,0.516341,0.178696,0.681265,0.988049,0.292264,0.943199,0.313119,0.128531,0.064487,0.76253,0.477323,0.605433,0.568791,0.250273,0.865935,0.673719,1 
0.401521,0.599124,0.983637,0.875636,0.46633,0.607335,0.571482,0.781686,0.608927,0.706647,0.967503,0.433232,0.087179,0.2311,0.432872,0.017633,0.763206,0.788214,0.289743,0.632045,1 
0.549604,0.872345,0.440478,0.473414,0.693681,0.794571,0.467892,0.429932,0.94161,0.594322,0.052266,0.843148,0.488664,0.844997,0.883239,0.160107,0.89219,0.169158,0.593373,0.301385,0 
0.800749,0.838457,0.495011,0.833525,0.435858,0.049262,0.06322,0.453353,0.252019,0.337028,0.174984,0.866872,0.096234,0.12078,0.088432,0.876812,0.489958,0.553636,0.02579,0.380682,1 
0.364463,0.696125,0.009858,0.025064,0.694824,0.526132,0.296214,0.462109,0.998256,0.452604,0.341965,0.510631,0.589298,0.809742,0.756758,0.036896,0.817326,0.2742,0.092889,0.039143,0 
0.251159,0.269918,0.648744,0.245071,0.921008,0.203499,0.683418,0.512971,0.27979,0.807624,0.570259,0.464887,0.503837,0.960839,0.453209,0.074114,0.117275,0.099085,0.912198,0.379556,1 
0.694871,0.737678,0.992484,0.105907,0.57489,0.682036,0.707702,0.7313,0.096534,0.221222,0.787532,0.463048,0.865753,0.970498,0.008274,0.657243,0.948774,0.057357,0.918252,0.449491,1 
0.694418,0.030111,0.149838,0.751688,0.094292,0.208896,0.796053,0.31374,0.204203,0.196059,0.522041,0.249305,0.170654,0.916185,0.180381,0.281063,0.833021,0.865615,0.70407,0.973759,0 
0.705043,0.217101,0.962141,0.392163,0.378498,0.047345,0.080263,0.946312,0.037442,0.233459,0.452317,0.667845,0.823169,0.498983,0.2988,0.798926,0.248031,0.680878,0.164061,0.369196,1 
0.720524,0.536038,0.186756,0.386408,0.514576,0.309122,0.326525,0.372819,0.192681,0.843133,0.984795,0.24212,0.575591,0.229954,0.618735,0.930647,0.840482,0.870132,0.014781,0.771777,1 
0.225057,0.339537,0.861767,0.333879,0.11678,0.645068,0.1436,0.329895,0.014471,0.292408,0.657528,0.250548,0.963704,0.085919,0.65646,0.573379,0.588024,0.734053,0.212401,0.756275,1 
0.764682,0.143252,0.402966,0.736813,0.326668,0.749126,0.834062,0.327729,0.912007,0.355764,0.32923,0.723977,0.226868,0.732336,0.839718,0.318324,0.540716,0.65077,0.759322,0.160104,0 
0.189813,0.139027,0.864075,0.685686,0.22958,0.471647,0.039322,0.799442,0.146874,0.822498,0.805304,0.990419,0.719973,0.564274,0.407271,0.932614,0.697079,0.915077,0.897291,0.935713,1 
0.953401,0.004506,0.202282,0.68834,0.182397,0.459995,0.646442,0.967302,0.97849,0.298701,0.776121,0.37403,0.376614,0.251081,0.621341,0.703331,0.528182,0.639343,0.720508,0.249796,0 
0.213565,0.587313,0.333533,0.213634,0.317961,0.64778,0.273445,0.380393,0.230522,0.899258,0.697705,0.417987,0.365849,0.186122,0.017832,0.459647,0.652514,0.454431,0.809564,0.122834,0 
0.884984,0.070315,0.235672,0.75188,0.293355,0.598599,0.029682,0.466043,0.549551,0.766442,0.531126,0.54487,0.699162,0.240071,0.61159,0.789207,0.184835,0.402255,0.585713,0.758881,1 
0.210154,0.533999,0.362403,0.207035,0.182203,0.676,0.158938,0.60629,0.866501,0.973722,0.07426,0.393348,0.189772,0.494539,0.697613,0.446345,0.33401,0.346181,0.714861,0.353227,0 
0.879558,0.422822,0.167169,0.22958,0.275432,0.258449,0.615371,0.200833,0.841881,0.276726,0.968237,0.176421,0.843163,0.19239,0.143988,0.212437,0.90781,0.441291,0.051768,0.584526,0 
0.219126,0.294488,0.603448,0.674186,0.450436,0.746406,0.595989,0.909363,0.377623,0.357878,0.340747,0.294145,0.46573,0.981941,0.858467,0.512589,0.496914,0.703608,0.307364,0.19813,0 
0.483806,0.384391,0.066559,0.722732,0.695336,0.918163,0.558268,0.778885,0.61133,0.677041,0.459544,0.102736,0.017714,0.654275,0.427984,0.918115,0.255886,0.49569,0.845701,0.068871,1 
0.847869,0.952074,0.372008,0.350918,0.333065,0.281964,0.287623,0.255563,0.172985,0.787577,0.711844,0.192138,0.007059,0.976258,0.779048,0.270662,0.375632,0.805576,0.771948,0.894184,1 
0.265555,0.092322,0.026491,0.735686,0.479215,0.443941,0.14686,0.15583,0.879688,0.005536,0.698949,0.755567,0.022632,0.906372,0.086811,0.551539,0.549852,0.536901,0.758966,0.21243,0 
0.989935,0.690633,0.240068,0.900836,0.288146,0.164769,0.738345,0.527947,0.470753,0.629296,0.240326,0.647266,0.338228,0.446363,0.071778,0.788781,0.977274,0.650032,0.877397,0.766466,0 
0.183372,0.481096,0.851676,0.379665,0.593572,0.712474,0.83951,0.972878,0.443497,0.497737,0.617493,0.518637,0.383035,0.628689,0.26547,0.244641,0.711957,0.89744,0.04281,0.33897,1 
0.729708,0.72428,0.594989,0.936191,0.63287,0.334688,0.633465,0.412325,0.539307,0.547169,0.455441,0.998103,0.769765,0.668159,0.800017,0.857657,0.475695,0.081064,0.573347,0.07369,1 
0.066338,0.863567,0.917815,0.430408,0.658608,0.170671,0.948857,0.491922,0.950082,0.180493,0.237963,0.236518,0.498392,0.115662,0.781508,0.426162,0.379591,0.225245,0.762449,0.965776,0 
0.593561,0.640432,0.885557,0.738274,0.386301,0.701784,0.446741,0.789064,0.866924,0.696692,0.583147,0.277625,0.911465,0.942726,0.343102,0.314003,0.366098,0.805907,0.313602,0.654506,1 
0.989132,0.552483,0.547933,0.243539,0.404151,0.898629,0.447134,0.757526,0.575919,0.744541,0.06641,0.632008,0.966195,0.85774,0.041228,0.534477,0.578349,0.204934,0.957699,0.883202,0 
0.557671,0.222657,0.528009,0.806232,0.878546,0.563925,0.374027,0.884974,0.920143,0.761505,0.570844,0.133186,0.409061,0.807939,0.356903,0.924903,0.290353,0.86831,0.57849,0.003788,1 
0.577614,0.213773,0.503754,0.281566,0.128343,0.992236,0.615047,0.864676,0.592527,0.63711,0.868266,0.635932,0.490403,0.555888,0.694007,0.76197,0.48964,0.23738,0.707715,0.697422,0 
0.472642,0.069736,0.694679,0.613226,0.911484,0.970991,0.940554,0.689155,0.400959,0.399657,0.389272,0.379613,0.939492,0.43496,0.427558,0.586925,0.693189,0.394666,0.318911,0.657815,1 
0.530027,0.892979,0.439791,0.256424,0.569217,0.33183,0.50688,0.461216,0.355023,0.565948,0.926685,0.883259,0.03483,0.885419,0.247357,0.209874,0.098,0.519005,0.447511,0.340277,1 
0.815092,0.577326,0.457939,0.198838,0.506243,0.72708,0.879518,0.386746,0.163032,0.915768,0.334222,0.06432,0.749934,0.151013,0.266036,0.843911,0.719407,0.679321,0.294732,0.017269,1 
0.889007,0.906259,0.417796,0.141462,0.849341,0.053305,0.454477,0.863866,0.498508,0.856214,0.130787,0.879443,0.131612,0.575562,0.115411,0.08248,0.753253,0.212198,0.133895,0.300136,0 
0.926364,0.09865,0.012075,0.476614,0.522545,0.972118,0.129627,0.814448,0.197037,0.225482,0.300723,0.173363,0.275756,0.279848,0.541193,0.977332,0.012287,0.925454,0.530184,0.986934,0 
0.849533,0.037354,0.829232,0.556779,0.403678,0.288081,0.082764,0.416741,0.377423,0.351602,0.491454,0.590906,0.504931,0.621173,0.823461,0.799617,0.93269,0.648267,0.108497,0.57767,0 
0.148509,0.350596,0.945769,0.38567,0.685113,0.534288,0.049252,0.191752,0.345322,0.428626,0.25236,0.357315,0.622543,0.741296,0.698973,0.173119,0.323327,0.207951,0.358926,0.061016,1 
0.137992,0.731935,0.323418,0.281824,0.050811,0.988337,0.559457,0.97126,0.033053,0.801134,0.932331,0.46355,0.420133,0.692989,0.341232,0.156312,0.738416,0.754326,0.755526,0.620444,1 
0.517713,0.381655,0.787824,0.26526,0.802267,0.494674,0.194864,0.631763,0.656038,0.55748,0.35837,0.305903,0.947352,0.101327,0.365406,0.518881,0.093481,0.474659,0.78142,0.732989,1 
0.247493,0.230726,0.589013,0.899157,0.617702,0.903917,0.051621,0.616365,0.22432,0.923008,0.453688,0.123228,0.418414,0.062839,0.767524,0.90854,0.915021,0.145526,0.30193,0.740238,0 
0.925306,0.668092,0.29881,0.08121,0.211875,0.655529,0.261382,0.185542,0.536888,0.316563,0.52119,0.650275,0.024361,0.014017,0.181068,0.835411,0.416054,0.652447,0.107281,0.35887,0 
0.064615,0.832821,0.08648,0.82328,0.778132,0.02732,0.611737,0.037951,0.307024,0.58692,0.016809,0.26205,0.347209,0.610216,0.8389,0.413963,0.422727,0.574043,0.3576,0.767006,1 
0.906518,0.154754,0.231276,0.383121,0.739824,0.853578,0.032111,0.423847,0.118652,0.880338,0.267095,0.521839,0.530051,0.24682,0.164654,0.596387,0.0414,0.174465,0.105257,0.852828,0 
0.67272,0.73059,0.079202,0.218447,0.014983,0.073163,0.965924,0.136411,0.996693,0.806261,0.746549,0.464465,0.846469,0.726607,0.985058,0.20657,0.851183,0.676214,0.043291,0.943364,1 
0.467147,0.306927,0.531174,0.121263,0.706153,0.309762,0.435921,0.81021,0.488648,0.065253,0.222597,0.14655,0.833098,0.730568,0.953318,0.440174,0.333589,0.495016,0.133494,0.84404,0 
0.366995,0.10759,0.560898,0.55936,0.866517,0.808549,0.92698,0.781211,0.300194,0.481593,0.299734,0.976993,0.700949,0.184009,0.903555,0.634121,0.209043,0.209241,0.803895,0.313535,0 
0.608269,0.489652,0.20318,0.702045,0.764011,0.456816,0.059313,0.369233,0.704282,0.442504,0.649246,0.103573,0.324112,0.325591,0.517442,0.027639,0.339193,0.40844,0.972744,0.173691,1 
0.16639,0.440881,0.926993,0.838645,0.866804,0.300722,0.404896,0.831386,0.151265,0.086817,0.497038,0.675538,0.718695,0.28401,0.876536,0.937303,0.874501,0.218863,0.254745,0.110637,0 
0.459184,0.240893,0.312532,0.910985,0.606604,0.936108,0.711044,0.404019,0.746845,0.207957,0.759508,0.127218,0.570399,0.245373,0.197488,0.249876,0.378354,0.238428,0.335169,0.861033,0 
0.357596,0.199152,0.487603,0.675036,0.840461,0.398429,0.2375,0.80088,0.535112,0.739431,0.566012,0.734172,0.045856,0.853864,0.302121,0.399505,0.741925,0.829404,0.658588,0.896234,1 
0.178716,0.254975,0.846079,0.582072,0.827262,0.705129,0.886955,0.266641,0.825717,0.875598,0.786359,0.58105,0.830876,0.329141,0.160587,0.039751,0.818283,0.214155,0.271401,0.917407,1 
0.856216,0.378072,0.169798,0.826153,0.461863,0.013397,0.313888,0.797629,0.137253,0.346291,0.592916,0.749306,0.078009,0.905953,0.163109,0.446113,0.849762,0.597603,0.880893,0.456055,0 
0.035051,0.142693,0.405159,0.142441,0.467823,0.447047,0.232666,0.435564,0.693121,0.110955,0.029263,0.983097,0.716331,0.604803,0.624524,0.291182,0.939347,0.599654,0.948514,0.637124,0 
0.4203,0.564263,0.006777,0.85979,0.238961,0.018315,0.713293,0.615286,0.801734,0.766279,0.031002,0.323146,0.378125,0.027046,0.40566,0.822238,0.024851,0.621629,0.921148,0.705772,1 
0.324254,0.284503,0.952997,0.411254,0.040442,0.723732,0.351785,0.403905,0.8796,0.270862,0.349177,0.211035,0.030141,0.833631,0.446773,0.64004,0.053909,0.392832,0.521558,0.24413,1 
0.001392,0.469301,0.261635,0.987617,0.331894,0.827748,0.832054,0.106505,0.333899,0.181283,0.362915,0.360351,0.261347,0.813765,0.450598,0.227783,0.328322,0.846697,0.367803,0.11077,1 
0.037631,0.343195,0.089254,0.281699,0.058028,0.563654,0.557304,0.132466,0.010364,0.466007,0.835265,0.26629,0.074647,0.978108,0.926243,0.110602,0.288064,0.660528,0.071323,0.023348,1 
0.76824,0.125165,0.28337,0.315207,0.866525,0.978376,0.721342,0.216691,0.432851,0.116896,0.264866,0.581788,0.956735,0.920659,0.31001,0.038746,0.338217,0.258673,0.374511,0.373789,1 
0.438083,0.252456,0.5744,0.165016,0.358427,0.426066,0.413815,0.071425,0.612663,0.212637,0.615937,0.725926,0.958312,0.784333,0.915381,0.881439,0.68644,0.826028,0.830975,0.315602,0 
0.588336,0.182522,0.442779,0.012285,0.653067,0.274969,0.108293,0.30711,0.78878,0.804242,0.870224,0.009298,0.506132,0.53729,0.031773,0.993681,0.554,0.907102,0.00533,0.394357,0 
0.955615,0.74773,0.076552,0.32545,0.757532,0.732871,0.168225,0.004595,0.074344,0.989849,0.036916,0.26126,0.688832,0.920393,0.590304,0.674665,0.550212,0.475442,0.174236,0.005036,0 
0.002432,0.003264,0.745906,0.157113,0.469963,0.318501,0.823209,0.646279,0.630289,0.824332,0.980197,0.425373,0.810308,0.36075,0.444698,0.9742,0.458116,0.949031,0.046538,0.753929,1 
0.062156,0.755789,0.363446,0.485041,0.816463,0.409585,0.416609,0.220165,0.663751,0.268869,0.678945,0.85209,0.087348,0.362118,0.476599,0.522439,0.168483,0.499343,0.087745,0.377941,1 
0.977199,0.488702,0.972704,0.258912,0.323161,0.482811,0.605483,0.198529,0.256903,0.226358,0.319254,0.061661,0.482537,0.380001,0.426909,0.258457,0.019743,0.155067,0.632713,0.230614,1 
0.035838,0.209404,0.4122,0.327161,0.757986,0.1268,0.604869,0.761823,0.771121,0.830713,0.937828,0.575438,0.80893,0.967613,0.578461,0.914631,0.353202,0.636078,0.100281,0.481869,0 
0.971174,0.834827,0.438556,0.712231,0.340954,0.656224,0.510903,0.088665,0.341892,0.561333,0.182929,0.020188,0.419764,0.038446,0.170146,0.876477,0.675903,0.569049,0.28475,0.097416,0 
0.774904,0.103538,0.159506,0.777691,0.817305,0.18356,0.210846,0.764168,0.78163,0.438654,0.139431,0.097741,0.00447,0.431976,0.708818,0.581563,0.437758,0.733166,0.891475,0.363975,1 
0.099162,0.656035,0.726311,0.687175,0.21453,0.314522,0.39299,0.371607,0.040579,0.522481,0.075693,0.181225,0.251521,0.591153,0.162627,0.946277,0.075084,0.262758,0.20745,0.207896,0 
0.07139,0.859459,0.864933,0.192763,0.562414,0.224035,0.705551,0.126314,0.240247,0.181888,0.41232,0.249358,0.409154,0.063613,0.368099,0.415724,0.64942,0.293166,0.052697,0.817468,1 
0.430239,0.168726,0.986508,0.209376,0.344398,0.741689,0.181032,0.985939,0.189288,0.133782,0.186524,0.601681,0.076745,0.723114,0.863141,0.119658,0.118534,0.377063,0.944351,0.123143,0 
0.004741,0.313183,0.309975,0.831956,0.969137,0.228932,0.641165,0.027608,0.218565,0.056808,0.790684,0.31034,0.892665,0.073556,0.769307,0.28637,0.015767,0.120451,0.722749,0.515091,0 
0.704517,0.376195,0.653422,0.433644,0.102841,0.464827,0.92746,0.02026,0.130077,0.67808,0.799837,0.657956,0.148651,0.744965,0.289013,0.516585,0.084373,0.890914,0.737458,0.783981,1 
0.365518,0.894652,0.305517,0.245864,0.286026,0.47302,0.463458,0.03934,0.043734,0.602302,0.270195,0.886329,0.756273,0.319183,0.857048,0.750911,0.21528,0.13527,0.07104,0.658524,0 
0.003837,0.446197,0.674606,0.365177,0.872547,0.219645,0.847237,0.671245,0.946434,0.806166,0.989448,0.437136,0.417827,0.932561,0.990605,0.777059,0.869694,0.809576,0.189521,0.482308,0 
0.269354,0.81405,0.230362,0.456936,0.974277,0.390188,0.896301,0.836378,0.799693,0.655467,0.789471,0.503531,0.311967,0.693753,0.41817,0.916995,0.032234,0.671519,0.850879,0.52263,1 
0.161521,0.72262,0.601572,0.53226,0.771595,0.012939,0.821895,0.522322,0.145062,0.518226,0.193198,0.130447,0.093696,0.826825,0.135019,0.109393,0.635793,0.713537,0.076518,0.135467,1 
0.371305,0.321673,0.573482,0.062498,0.257807,0.537445,0.995908,0.762627,0.260817,0.544148,0.359795,0.301634,0.528788,0.603161,0.631681,0.959197,0.326062,0.824615,0.495568,0.523443,1 
0.946369,0.062645,0.139278,0.364334,0.224919,0.098465,0.090905,0.021882,0.068944,0.959082,0.515923,0.432881,0.63451,0.56026,0.671631,0.463787,0.3917,0.85946,0.408005,0.117575,1 
0.340772,0.357743,0.702656,0.638856,0.06866,0.099262,0.222483,0.7542,0.168169,0.282724,0.815735,0.453606,0.781517,0.221316,0.655582,0.044211,0.675336,0.665897,0.479925,0.6888,1 
0.306036,0.440824,0.002071,0.279365,0.792438,0.932598,0.103005,0.289909,0.576812,0.21861,0.858403,0.202886,0.82602,0.526544,0.802148,0.210115,0.301154,0.274615,0.08299,0.151694,1 
0.507128,0.15859,0.332131,0.075402,0.422893,0.623664,0.126906,0.374241,0.008489,0.587524,0.909344,0.191261,0.986878,0.465554,0.098291,0.668462,0.106527,0.389938,0.91991,0.660536,0 
0.204955,0.011466,0.173741,0.734404,0.913991,0.426209,0.750166,0.631949,0.774199,0.578764,0.219961,0.886032,0.858995,0.959612,0.22781,0.948834,0.748188,0.536188,0.738971,0.016766,1 
0.836219,0.6356,0.411984,0.717607,0.5121,0.931481,0.500136,0.963271,0.706092,0.778294,0.720573,0.565504,0.662406,0.883487,0.472306,0.662033,0.567703,0.71119,0.633006,0.60713,1 
0.841957,0.070742,0.919351,0.743248,0.481238,0.059141,0.456843,0.389327,0.831219,0.898591,0.772365,0.456566,0.565734,0.238622,0.896418,0.333915,0.446473,0.176865,0.641822,0.073207,1 
0.647899,0.593328,0.411832,0.447828,0.045726,0.390155,0.082973,0.158994,0.887822,0.882121,0.606566,0.320169,0.693141,0.892697,0.977753,0.362825,0.057311,0.07637,0.13201,0.675732,1 
0.282748,0.609916,0.146488,0.615117,0.39668,0.673707,0.847166,0.004506,0.172235,0.078653,0.55268,0.880755,0.225731,0.985231,0.221833,0.0367,0.127583,0.908108,0.714155,0.861082,0 
0.734742,0.103196,0.221539,0.082822,0.629339,0.99353,0.183844,0.289443,0.63122,0.506209,0.162497,0.50834,0.841302,0.064679,0.213499,0.714846,0.568213,0.508974,0.274889,0.862451,0 
