salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,class
106121.5907,0,62,4,7,7,135000,15,255058.7735,1
71403.52284,0,41,2,8,8,123752.8228,14,366635.1091,0
31143.00058,47540.6229,61,1,16,5,135000,30,500000,0
73928.29039,0,61,3,13,2,135000,14,248338.0728,1
109214.4559,0,27,4,10,6,135000,19,279771.1824,1
128819.1836,0,24,3,12,8,76305.63563,5,321021.9629,1
130366.4798,0,80,1,2,7,135000,19,133381.9235,1
148428.3449,0,27,0,10,6,135000,30,442821.4554,1
103231.2153,0,40,4,18,5,135000,11,374448.7228,0
57697.02725,44189.04109,55,3,1,2,135000,21,260256.8654,1
140153.6727,0,26,1,9,0,135000,26,384062.9848,1
128769.6407,0,25,2,17,0,135000,12,441852.701,1
126845.5071,0,32,1,18,6,135000,10,206916.6552,1
72564.02695,0,53,3,15,7,135000,13,293920.9569,0
22974.08902,61939.34849,24,3,16,8,70437.29036,23,97550.9463,1
144638.1099,0,31,2,4,0,135000,3,109499.123,1
62764.12396,28848.91942,70,1,16,4,135000,29,421488.9001,0
136674.885,0,37,4,12,1,135000,7,95267.30387,1
102451.4056,0,73,1,10,7,135000,29,144256.5888,1
127962.5417,0,74,3,11,0,135000,21,307646.8273,1
20000,20443.61837,76,1,3,0,135000,12,352020.0747,1
63576.99379,51256.2602,72,3,9,4,135000,26,262099.7915,0
91553.21467,0,20,0,7,5,135000,19,401635.7818,0
32493.10309,71654.55887,60,0,10,1,135000,11,233298.835,1
138884.9067,0,35,0,12,2,135000,9,102545.2016,1
36097.40808,25336.26497,30,1,12,7,135000,8,417093.9168,1
52821.14049,14770.14684,45,3,19,5,135000,11,35916.19235,1
46570.13536,28897.19157,33,2,8,4,135000,24,434542.3536,1
66620.48265,10000,57,2,7,8,90161.62142,13,315155.1714,1
84561.59592,0,21,4,19,2,135000,22,374717.5075,0
88790.40846,0,26,2,0,0,135000,6,376606.8505,0
70418.87713,28711.66164,26,2,13,0,135000,15,183179.3667,0
50390.2399,73737.50268,24,0,16,6,135000,25,392233.1335,1
83537.16588,0,60,1,16,4,135000,2,481734.6915,1
47079.10181,24690.00711,28,3,1,7,135000,24,124080.5351,1
35690.4062,65897.28443,48,1,8,1,135000,27,243750.0149,1
103229.622,0,22,3,9,0,135000,21,396822.6026,1
45172.28458,72951.01876,61,1,17,3,135000,25,442973.8463,0
74918.17094,0,77,0,4,1,135000,4,373586.1376,1
126932.7988,0,22,4,18,2,135000,12,26699.6128,1
125595.7934,0,58,3,14,2,135000,24,467794.4561,1
30053.27192,12495.27599,46,1,9,6,135000,25,400206.9424,1
92163.69176,0,67,2,14,4,135000,24,43140.48402,1
72710.58119,0,70,0,15,8,62411.31068,7,257298.8694,1
92285.29004,0,31,0,16,2,135000,26,500000,0
94862.03848,0,20,4,11,5,135000,15,161726.103,1
138094.7899,0,56,0,17,1,135000,20,381221.7771,1
123959.7396,0,37,3,14,8,60690.52383,6,445451.6331,1
94858.54344,0,38,2,15,3,135000,29,325004.9256,0
142010.373,0,48,4,4,0,135000,29,192588.5833,1
98789.83409,0,63,4,1,7,135000,25,413741.9347,1
114459.2377,0,42,1,1,0,135000,18,159489.1212,0
131578.1874,0,31,0,2,8,115330.404,8,50467.26456,1
56870.28559,39289.20231,31,2,13,7,135000,16,297952.8892,0
129450.2295,0,63,4,6,0,135000,19,388389.097,1
102962.4546,0,38,0,12,6,135000,17,84302.9994,1
127306.2413,0,74,0,11,0,135000,27,491327.9119,1
134541.7352,0,43,1,17,8,108462.6178,2,301687.3818,1
91385.16903,0,21,4,1,7,135000,7,480202.8873,0
106793.3943,0,80,4,19,1,135000,29,273760.9884,1
75036.54726,50428.07467,73,1,18,4,135000,21,27406.01751,0
68074.25444,20561.99035,25,4,17,2,135000,18,389483.4279,0
66963.21436,72694.06633,68,3,11,4,135000,15,262427.5871,0
118837.2775,0,67,3,1,0,135000,27,210691.2107,1
43809.11134,75000,68,3,7,5,135000,16,102916.3499,0
121906.6285,0,32,4,7,8,91011.46811,13,0,1
117691.8959,0,26,3,13,1,135000,23,68231.63995,1
111073.0852,0,42,4,10,0,135000,12,49675.15872,0
126211.1885,0,63,3,12,3,135000,29,386368.5996,1
86890.64213,0,58,3,19,3,135000,24,365125.4358,0
133798.1427,0,26,4,17,4,135000,29,430603.8366,1
150000,0,53,0,12,7,116822.5466,3,209595.8534,1
123915.191,0,71,3,10,2,135000,8,88590.24846,1
129039.6365,0,26,3,5,1,135000,6,212423.0743,1
32328.66646,11189.16179,65,4,1,3,135000,22,71531.76463,0
45625.46152,58648.83327,66,1,18,3,135000,12,306598.349,0
67243.25206,12860.02383,64,2,4,7,135000,3,168454.1967,0
131619.3564,0,55,3,8,5,135000,14,227565.2866,1
81962.25506,0,68,1,12,7,135000,27,377448.7942,1
76385.15392,0,68,1,4,5,135000,6,275912.401,1
150000,0,48,1,8,1,135000,15,164627.9416,1
26639.788,40264.93905,79,3,9,5,135000,28,113360.1662,1
29174.46636,52703.19445,24,3,7,8,111718.1285,3,472203.8999,1
73167.68491,66655.80626,52,3,0,8,135000,5,211839.0625,1
38060.7609,58587.2195,62,0,9,2,135000,10,373484.1237,0
20000,29386.18622,75,2,5,4,135000,20,33596.63943,1
89945.62703,0,77,3,8,5,135000,19,159107.9224,1
150000,0,38,4,0,4,135000,22,252153.8859,1
78198.72478,0,78,4,10,8,111225.8136,17,304913.2929,1
22630.08317,26585.5415,51,0,15,7,128769.8731,28,339138.948,1
47600.02758,37812.3662,79,1,10,6,135000,14,93534.88693,0
42130.85216,62918.56127,54,0,17,7,135000,20,294191.5386,1
114154.6841,0,80,0,12,8,113942.7174,7,312076.6948,1
150000,0,25,4,4,2,135000,9,464194.9748,1
74445.82715,0,53,4,15,0,135000,14,383651.6228,0
128041.5926,0,36,2,3,1,135000,26,155888.1864,1
50949.97642,37986.38402,58,4,16,2,135000,18,379264.9032,1
101021.6779,0,49,3,11,2,135000,23,427089.271,0
141440.9122,0,24,4,13,5,135000,14,442698.0078,1
148081.4246,0,74,0,9,0,135000,1,339137.4496,1
39890.76925,28109.53058,66,2,11,5,135000,20,123625.0131,0
89417.94052,0,54,0,8,1,135000,6,13625.76392,0
20000,44054.52925,65,4,4,4,135000,25,93489.69556,0
141184.9411,0,46,2,8,4,135000,19,8508.466554,1
52989.19269,16320.75684,51,2,4,7,135000,7,334861.4766,1
101172.4254,0,50,0,3,8,135000,8,192441.4311,0
127217.0614,0,66,1,16,3,135000,19,343375.3075,1
91872.62694,0,21,1,6,3,135000,26,56742.1502,0
46713.46574,73887.93499,31,2,1,8,53466.81054,23,438955.211,0
49049.78845,43920.54071,67,3,13,0,135000,30,425750.8329,0
56374.42162,72195.81482,73,0,8,0,135000,26,222933.9605,0
20000,35302.35855,36,2,13,1,135000,12,32540.87433,1
125969.1478,0,51,2,3,1,135000,13,176696.3484,0
43018.27917,32873.89803,64,2,7,4,135000,18,259959.0722,0
77195.11703,0,47,2,16,0,135000,22,307448.8852,0
99856.12685,0,47,4,8,3,135000,22,123846.6058,0
81327.33957,0,53,2,1,5,135000,18,89595.46373,0
50963.84458,72691.32363,27,4,9,4,135000,6,55485.41599,1
98478.94734,0,20,1,5,7,135000,19,38694.74999,1
141592.0556,0,78,3,0,7,135000,18,184198.4169,1
28106.77209,52703.28164,63,1,3,3,135000,18,169879.351,0
97914.26014,0,51,4,19,0,135000,7,32332.96181,0
143922.1771,0,51,3,7,6,135000,6,115365.0386,1
139973.324,0,33,2,14,4,135000,6,306399.5245,1
50791.7761,27571.4066,45,4,10,0,135000,3,31013.0238,1
27327.41914,61276.77855,45,0,8,2,135000,23,383450.246,1
142310.9188,0,20,4,6,1,135000,2,152852.9778,1
35759.45691,58139.1596,40,0,0,4,135000,29,149195.2974,1
77344.04843,0,32,4,10,5,135000,30,187519.3823,0
45308.30638,68481.88785,71,2,10,7,118248.3202,1,137433.8438,0
38504.27899,47754.97182,46,3,18,1,135000,1,184268.905,1
111706.0951,0,31,2,14,8,58310.24269,3,236620.2597,1
124612.3112,0,80,3,11,3,135000,17,453769.2263,1
62770.91961,27318.4568,80,4,8,6,135000,12,440349.8648,0
138969.7655,0,20,4,3,7,135000,5,283789.759,1
32281.05427,60397.34552,39,0,13,4,135000,21,432052.5289,1
28202.97052,73678.39347,26,0,10,2,135000,28,430509.9681,1
84241.84997,0,59,3,2,5,135000,26,173492.3875,0
61097.94128,57533.14985,32,4,15,7,135000,13,365260.6809,0
92888.4984,0,47,2,9,3,135000,13,286751.5284,0
121048.1095,0,66,1,10,4,135000,16,469043.7773,1
42468.79153,15950.83523,21,4,2,4,135000,24,484229.0571,1
103253.3187,0,22,0,9,6,135000,29,410844.3726,1
121469.2671,0,24,0,4,0,135000,9,459318.9908,1
80126.2891,0,71,2,18,2,135000,21,470903.4618,1
87215.13405,0,76,0,17,0,135000,24,87881.66067,1
45526.73241,22881.59537,71,3,11,8,94732.59422,19,299038.3767,0
41147.71378,40140.46007,54,0,17,8,135000,19,100246.3094,1
83180.39894,0,42,2,0,8,53344.24156,26,466782.2711,0
148105.1983,0,47,2,7,6,135000,29,17665.91044,1
117260.8753,0,45,3,6,8,135000,21,180574.9404,0
115576.0938,0,54,4,15,2,135000,6,279513.8851,0
144711.9704,0,71,0,13,8,64208.77547,26,198952.2609,1
114956.0019,0,80,1,8,3,135000,28,423606.8125,1
56515.99256,13800.83775,49,3,1,3,135000,23,454618.2693,1
55737.23082,63346.19731,48,3,6,0,135000,15,230547.3756,1
116495.259,0,62,4,12,8,135000,2,354443.4978,1
64444.06335,65127.52391,22,3,12,3,135000,21,32673.08995,0
82498.73058,0,70,0,10,3,135000,28,83211.95066,1
144655.3621,0,36,3,16,5,135000,23,410218.1791,1
143412.055,0,24,1,15,6,135000,12,283398.5975,1
147818.3708,0,68,2,13,4,135000,7,56096.89076,1
20000,13023.58402,55,4,2,5,135000,9,436476.915,1
141199.3,0,60,0,17,6,135000,9,242107.2472,1
102653.4553,0,34,1,2,8,106334.9175,18,48845.2936,1
59962.55332,23332.87436,45,1,9,5,135000,1,269519.549,1
56158.37329,50000.42059,25,4,9,5,135000,5,341070.1761,0
101632.6707,0,22,3,19,5,135000,25,200892.3646,0
118390.0297,0,36,1,17,3,135000,17,134195.1356,1
56461.55413,31203.47875,70,3,0,5,135000,4,419214.8046,0
98326.14491,0,54,4,5,6,135000,26,247437.4144,0
33311.23673,70144.40398,32,2,7,5,135000,11,120031.8726,1
22331.35629,58419.24977,35,3,2,6,135000,19,278560.6837,1
135768.716,0,75,3,13,8,122256.0817,20,186325.2736,1
83756.42587,0,43,1,9,8,66564.02055,25,435343.1641,0
100406.1508,0,32,1,1,4,135000,5,186888.9897,0
52820.77316,69123.81032,35,4,3,0,135000,9,464268.3053,0
105184.764,0,67,0,16,6,135000,1,376931.2975,1
80676.0397,0,47,1,10,0,135000,11,420105.8548,0
62169.10338,71992.94569,47,2,14,7,135000,23,300872.0805,1
50296.40932,68303.85929,80,0,6,7,135000,3,141308.4808,0
83549.70801,0,57,1,7,7,127478.9815,5,448778.4101,0
65314.80564,50352.95172,47,1,18,6,135000,30,339039.2287,1
79182.27092,34643.78779,57,3,17,6,135000,26,276422.52,0
127542.4031,0,31,1,15,6,135000,18,432885.0469,1
73597.50832,52786.11923,27,1,12,2,135000,7,104229.1787,0
86988.6,0,55,2,6,3,135000,10,273544.2522,0
28416.39163,72101.15794,50,0,18,2,135000,21,497303.5016,1
75259.25118,10382.45058,26,3,12,4,135000,27,418921.6397,0
138454.571,0,43,2,9,5,135000,24,190164.0631,1
54810.04318,61600.11574,69,0,6,5,135000,8,422369.0876,0
111867.6637,0,50,0,16,5,135000,5,157309.6682,0
74924.02815,41592.82978,72,3,17,6,135000,10,143208.541,0
94411.53003,0,29,1,3,4,135000,11,282780.4736,0
63345.17855,30214.8003,67,0,9,2,135000,16,344093.9827,0
103763.9427,0,43,3,6,4,135000,26,6272.883742,0
103129.1285,0,28,0,1,8,73848.33783,24,500000,1
37873.72122,62869.42348,43,1,16,0,135000,17,18915.93794,1
122833.7734,0,24,3,0,6,135000,24,485107.8502,1
46361.06378,58040.10329,70,4,3,3,135000,29,350451.0112,0
119782.6998,0,35,3,16,3,135000,18,374998.5769,1
144032.4573,0,62,4,15,3,135000,1,9058.692692,1
28750.44763,61066.32908,62,2,11,0,135000,6,191951.3688,1
117832.8738,0,57,1,0,4,135000,11,325504.2671,0
116249.1881,0,47,4,19,6,135000,8,213368.012,0
89712.11026,0,72,1,17,3,135000,17,168858.1281,1
148441.7708,0,52,1,7,3,135000,7,355727.9214,1
59392.03703,53686.89377,51,1,17,1,135000,8,172325.3356,1
35335.08543,16777.23288,39,2,8,1,135000,26,111333.7892,1
39202.42381,10000,50,0,18,0,135000,21,118935.6401,1
121317.9318,0,25,3,6,2,135000,13,21690.56811,1
80023.21378,0,57,1,3,0,135000,27,476328.7323,0
126488.655,0,24,2,4,4,135000,2,8431.73601,1
118952.477,0,45,4,11,5,135000,17,131729.4694,0
127145.1057,0,54,1,10,5,135000,12,463026.752,1
37561.36045,21806.69795,26,3,19,7,135000,11,252508.6327,1
49950.76763,73579.30534,30,2,19,3,135000,14,388225.6489,0
107558.8142,0,44,1,17,8,70364.27282,8,393093.789,0
75919.71605,25203.28972,45,0,13,6,135000,13,409942.3071,1
105356.946,0,78,3,19,0,135000,29,145044.329,1
39457.71765,44954.01319,72,2,8,5,135000,27,54018.2209,0
30660.20788,10947.09413,51,1,1,7,122066.0544,5,429916.3136,1
129649.0723,0,47,1,19,4,135000,5,125445.0288,1
32784.1236,58881.85459,22,1,4,5,135000,10,15268.79396,1
82681.94549,0,54,0,16,2,135000,2,40161.18035,0
129721.6223,0,70,0,3,5,135000,22,5366.209606,1
145204.1555,0,30,4,18,0,135000,30,8869.670087,1
101816.8071,0,63,2,15,4,135000,24,118869.5409,1
147201.4109,0,51,3,14,1,135000,12,355036.6908,1
105320.5879,0,76,2,13,6,135000,19,403766.0346,1
85288.44687,0,39,2,4,2,135000,19,339340.558,0
92528.47213,0,31,1,10,2,135000,25,420577.2625,0
116085.9535,0,39,1,0,2,135000,2,397025.5014,1
148217.7089,0,62,0,19,2,135000,10,19903.55022,1
142716.514,0,63,2,16,8,111395.5505,7,21767.41729,1
49911.70961,20013.23091,23,3,14,3,135000,25,250786.2984,1
23914.84062,31801.19523,42,2,12,1,135000,20,106525.9408,1
82154.68207,0,57,1,4,4,135000,12,279118.8316,0
38124.01518,10364.92151,61,4,6,8,101111.8142,14,0,0
138099.0835,0,71,2,10,5,135000,9,445440.3327,1
119426.2581,0,75,0,11,4,135000,15,40256.95836,1
24250.58563,15836.12873,37,1,6,4,135000,4,214040.0442,1
27984.65036,41692.19056,74,4,11,7,108464.8996,25,312142.6902,0
46753.69892,55352.75616,78,1,4,2,135000,18,383379.7947,0
74943.72484,0,80,3,3,2,135000,10,242192.7632,1
73345.07591,0,44,3,8,2,135000,2,199067.3375,0
93373.66602,0,55,0,14,1,135000,27,232312.1083,0
69810.85593,49766.69345,80,4,12,4,135000,29,8088.98728,0
51853.37684,32822.83067,52,4,10,1,135000,21,189346.8426,1
47555.61505,24729.65242,25,2,3,8,114136.3408,23,239687.8071,1
95632.22572,0,70,1,7,0,135000,23,173795.7252,1
99948.97471,0,78,4,5,2,135000,13,142101.8802,1
115128.2343,0,59,2,3,6,135000,28,194563.6799,0
23380.12315,10081.58119,76,0,2,2,135000,9,145367.9442,1
66977.55526,14381.49326,40,1,6,7,135000,21,294820.8296,1
140441.8016,0,66,1,3,2,135000,21,414210.5226,1
23192.76966,50334.33115,26,0,18,4,135000,21,82213.06305,1
34979.18226,56807.42318,23,4,8,7,135000,16,390883.3405,1
43095.96952,13452.42511,66,4,18,2,135000,5,330136.5506,0
65112.07558,32825.34549,46,1,7,4,135000,26,500000,1
108719.1298,0,64,1,14,6,135000,9,368406.1277,1
142453.571,0,29,2,12,7,135000,21,286768.0163,1
144286.5189,0,26,1,2,6,135000,2,466939.2574,1
76610.24433,32920.16617,78,3,11,0,135000,23,0,0
130975.9748,0,66,0,7,0,135000,26,433389.4119,1
121773.956,0,26,0,16,3,135000,29,294279.5766,1
133120.6769,0,78,2,1,7,135000,3,136887.5622,1
104273.7294,0,60,0,7,4,135000,12,1865.901175,1
133248.1531,0,47,3,4,4,135000,21,365472.5511,1
67609.87116,62057.16879,36,3,3,6,135000,7,301518.1995,0
111688.8283,0,49,2,0,8,74376.53917,15,203481.2868,0
81631.3928,0,80,0,19,5,135000,4,215555.0294,1
132861.7534,0,71,0,2,0,135000,16,425702.5317,1
101385.6134,0,42,4,5,6,135000,4,362696.034,0
69521.12941,65255.48021,67,1,17,5,135000,16,375906.1479,0
131531.0036,0,72,1,6,0,135000,7,433936.3639,1
61235.61771,39055.91567,35,0,2,4,135000,19,128259.9515,0
81708.1125,0,22,0,8,3,135000,8,429435.0261,0
95941.56612,0,66,3,11,8,135000,18,159417.86,1
98525.36299,0,79,1,9,5,135000,18,203178.506,1
43128.12236,50818.48818,54,0,1,2,135000,24,417120.8959,1
47072.02149,57666.00895,64,3,9,7,135000,26,269105.5862,0
97261.26596,0,28,4,5,5,135000,6,276949.0306,0
103601.8584,0,33,3,5,2,135000,13,44381.23775,1
76949.60306,0,30,1,14,3,135000,16,475867.8402,0
61684.40963,69694.96409,70,4,6,1,135000,1,496345.0114,0
137480.4405,0,39,3,0,8,74782.49303,19,336887.1785,1
88446.07832,0,42,1,11,7,131764.5497,1,263154.4893,0
28587.87374,69549.96462,75,0,13,1,135000,19,468543.2774,0
141249.0635,0,43,0,9,6,135000,4,417519.8395,1
123463.9192,0,47,4,4,3,135000,26,341774.9578,1
47676.62858,45211.0974,30,4,2,6,135000,28,237142.9001,0
45665.75279,42215.00962,80,1,16,6,135000,13,139695.6721,0
36256.67876,20605.83957,59,4,19,2,135000,4,311612.1083,1
139741.7185,0,68,3,17,0,135000,15,366249.261,1
137601.259,0,35,0,2,4,135000,1,381982.7846,1
67922.90107,50215.98363,34,4,1,0,135000,5,36504.08375,0
81735.24809,0,69,3,1,4,135000,4,417949.9581,1
42005.21383,42367.77121,55,2,1,7,135000,21,404001.0227,1
149811.0528,0,23,0,10,6,135000,21,481348.2524,1
146304.4505,0,60,4,0,1,135000,18,461166.9274,1
132556.7552,0,32,1,10,5,135000,19,89053.34443,1
101194.2637,0,31,1,5,6,135000,18,367832.9741,0
61947.64306,44000.72494,31,1,15,1,135000,13,123857.8573,0
40637.5657,45014.96902,71,0,12,6,135000,22,399434.7632,0
41285.71201,20949.86756,76,0,6,8,131657.4088,23,142972.8107,0
67518.2303,50771.33668,42,1,19,1,135000,15,461815.1475,1
49481.114,29180.52792,80,4,13,2,135000,22,409108.7576,0
91565.09249,0,64,4,6,1,135000,30,143895.6945,1
50929.77516,29928.06288,80,3,7,4,135000,14,454544.0649,0
106839.3827,0,28,1,2,1,135000,14,53086.1061,1
132255.157,0,27,3,3,0,135000,12,331414.5492,1
46386.11016,59982.65657,72,4,12,8,47382.10998,22,194694.8036,0
55347.53348,23784.48802,76,3,11,3,135000,29,266784.531,0
86527.84736,0,59,3,11,5,135000,13,341669.3336,0
126728.3747,0,36,1,14,5,135000,2,427118.9497,1
117447.1863,0,32,3,2,6,135000,22,291244.2161,1
116923.6455,0,34,4,3,4,135000,1,435116.2972,1
41682.87304,14960.47101,27,2,12,1,135000,10,401706.8915,1
55016.36955,20848.40149,40,3,4,0,135000,25,57408.80033,1
64325.34317,26044.81795,21,1,18,1,135000,7,286692.46,0
60192.61089,20122.10946,40,3,0,5,135000,7,263477.7307,1
150000,0,67,2,10,8,82851.39365,28,404699.8891,1
63449.83376,30569.80282,65,3,1,4,135000,18,18385.65995,0
138740.5003,0,21,4,13,2,135000,14,475227.1282,1
56719.50922,12874.97691,79,2,0,8,133944.7304,25,67972.49985,0
106201.4594,0,59,0,11,0,135000,13,129410.9695,1
129186.402,0,42,0,3,6,135000,20,346298.5352,1
100632.9894,0,71,2,7,4,135000,28,129417.8317,1
84669.75296,0,68,4,17,5,135000,5,196683.2349,1
70641.41278,71518.95083,31,0,6,7,135000,2,388743.1076,0
135601.3106,0,52,1,1,4,135000,17,394314.9197,1
139279.8252,0,21,0,13,0,135000,1,156712.4829,1
122623.2827,0,23,0,13,6,135000,22,272415.9765,1
58410.45677,23630.67622,70,3,17,4,135000,5,210449.286,0
89480.92,0,58,2,2,3,135000,10,187935.5322,1
120919.928,0,46,2,3,5,135000,15,437686.4626,0
61507.48548,22139.44166,38,4,10,3,135000,7,147857.0773,1
144751.7452,0,25,2,13,4,135000,14,175401.0411,1
92807.94755,0,43,0,0,6,135000,30,285766.3823,0
92867.21814,0,73,2,9,5,135000,21,24071.44114,1
78235.05708,47257.39015,51,2,15,2,135000,29,25999.18366,1
34361.91948,22927.61483,78,3,8,5,135000,27,500000,0
136716.9177,0,73,2,15,3,135000,4,429369.5633,1
97784.52091,0,21,2,1,2,135000,8,255150.4731,0
143266.175,0,78,4,17,6,135000,7,77578.63452,1
100682.1758,0,20,4,4,6,135000,23,343872.7957,1
131390.6029,0,53,1,4,0,135000,21,53088.2326,1
64456.80244,30551.73508,26,4,14,3,135000,15,441082.1948,0
37183.02436,51689.54424,60,1,13,4,135000,26,191008.6758,0
123101.9661,0,70,1,11,0,135000,27,134264.7908,1
36124.27696,38812.47936,41,3,12,4,135000,7,452635.5395,1
82839.95982,0,50,0,3,1,135000,24,25910.33998,0
59001.57332,31530.77202,63,2,4,3,135000,21,468182.2247,0
122053.5621,0,51,1,7,8,106992.7538,4,450042.6216,0
20000,18733.19911,42,2,4,2,135000,14,360677.4821,1
73484.65208,50148.7553,61,0,15,7,135000,8,359981.5019,1
59659.83072,56324.15581,68,4,5,3,135000,7,494332.4393,0
66872.99386,58592.42037,57,3,17,5,135000,28,305568.5461,1
38449.1151,36678.88894,40,2,13,7,135000,5,178384.4409,1
111192.616,0,54,0,11,2,135000,3,337920.7119,0
136217.1818,0,62,2,1,1,135000,6,109065.2327,1
20000,21228.86982,69,2,12,7,135000,8,245336.8445,0
73223.97856,0,60,0,15,5,135000,3,187059.7,0
45413.60425,74949.00456,36,1,12,0,135000,1,128909.3954,0
144828.0522,0,46,1,16,7,135000,22,408193.691,1
123676.8338,0,20,4,15,0,135000,3,233508.4976,1
21688.14394,63194.1867,77,4,19,6,135000,4,313755.4572,0
131295.3932,0,60,0,13,8,135000,18,430294.5402,1
96199.51759,0,55,3,3,0,135000,13,480292.4842,0
39041.14822,27503.63339,26,2,1,1,135000,7,454097.091,1
93273.66557,0,44,4,16,8,78363.54523,21,211290.5853,0
103070.7358,0,56,3,18,7,96555.20287,20,329994.9876,0
136761.6778,0,47,4,12,2,135000,12,132286.6811,1
64176.13997,58967.4558,56,2,11,4,135000,12,208527.5327,1
117327.6344,0,20,4,6,3,135000,24,341837.7339,1
34279.47917,69807.46075,60,2,8,8,99349.13783,25,298205.2468,0
78363.96097,0,42,3,16,5,135000,22,89856.63208,0
59048.70654,19039.14195,68,2,4,0,135000,4,412988.2484,0
67276.15018,32763.75565,57,3,4,8,135000,28,215382.8802,1
102903.6621,0,68,3,8,6,135000,2,467441.6514,1
54824.90504,36731.58035,28,3,15,7,135000,29,269141.1254,0
125191.4188,0,39,2,9,4,135000,10,245678.6525,1
140615.8019,0,21,4,2,5,135000,1,475320.7608,1
60821.36595,57145.6715,31,4,18,2,135000,2,93201.41237,0
134397.5136,0,63,1,4,8,86089.52636,8,61682.66011,1
35388.69956,72937.59226,60,4,7,3,135000,21,301944.6073,0
60457.42046,13511.36527,75,0,1,8,67952.48291,5,386221.9525,0
103923.4139,0,57,1,1,7,135000,30,89137.62702,0
66836.16828,70782.28761,79,2,8,4,135000,19,407092.3245,0
91594.62854,0,22,2,4,1,135000,8,151750.9971,0
96273.59719,0,24,2,7,5,135000,30,412781.9943,0
109795.7592,0,53,0,6,6,135000,29,59067.61771,0
91166.7988,0,69,3,17,0,135000,12,275156.1944,1
79670.74248,52738.69214,47,0,18,1,135000,15,40937.88364,1
41414.72584,49265.47198,31,1,15,8,67586.21771,30,423233.2265,1
104653.2379,0,46,1,6,6,135000,30,421334.0034,0
30797.44893,57540.88531,76,3,5,5,135000,28,379842.4725,0
38927.29629,57046.83842,67,4,16,7,126417.4914,14,285427.6211,0
135119.665,0,73,4,17,0,135000,14,105334.8495,1
133285.5987,0,80,4,8,5,135000,20,74707.72616,1
39557.16769,12749.97546,76,1,2,1,135000,11,59338.23881,0
110880.0758,0,44,1,11,8,99778.82612,13,436417.3774,0
29328.30314,20245.08236,59,2,11,5,135000,13,300810.7913,1
140430.3099,0,57,4,17,1,135000,4,232016.8189,1
115036.3458,0,49,2,19,7,135000,16,431871.7018,0
129347.4041,0,54,3,16,4,135000,5,358242.1755,0
66201.7856,28993.02383,34,2,10,6,135000,15,36900.29243,0
